Id;Caption
3158;reprise de l'épidémie
3159;Une réplique après le déconfinement, les conséquences catastrophiques sur les plans économique et financier, d'être infecté par le COVID 19, de ne pas pouvoir me projeter pour cet été.
3160;nous allons perdre beaucoup de libertés
3161;Pour les écoles rien n'est clair . Transport en commun.
3162;la peur pour nos enfants et petits enfants
3163;Nous essayons de respecter les consignes : masques, lavages des mains, courses une seule fois par semaine plus de visite aux amis mais des coups de fil
3164;Risque de danger mortel si j'attrape le virus.
3165;Aller dans un supermarché où les personnes ne respectent pas les distances d sécurité et ne portent pas de masques
3166;les difficultés d'approvisionnement, la liberté de circulation.
3167;la contamination de mes proches
3168;Que les gens respectent les consignes .
3169;"Sorti de où ce virus ?
 Etant invisible nous ne savons pas qui est porteur sain.
 Aucun vrai traitement à ce jour !
 Vaccin loin d'être prêt ?"
3170;"Que les gens ne se protègent pas .
 Et qu'ils aient la me poire courte"
3172;Que ça reparte après le confinement
3173;Absence de connaissance réelle et scientifique du Covid-19
3175;D'être obligée d'accepter un traitement lourd dont je ne veux pas.
3176;Gros foutoir du gouvernement qui SE FOU des vieux
3177;perdre encore plus de liberté d'action, limiter sa vie sociale, devoir renoncer à toutes mes activités sociales, voir des amis et éventuellement attraper le virus
3179;Plutôt sociale et économique
3180;être contaminée et contaminé mes proches
3181;Le non respect des vieux et des vieilles
3182;"- au début je pensais faire partie des gens fragiles (ORL) pouvant être malade et mourir
 - maintenant c'est cette situation mondiale qui m'inquiète, ce que cela signifie dans la gestion du monde (écologie, transports, santé...)
 - l'incapacité d'un pays riche à tarder à fournir tests, gels, masques, lits. 
 - la rentabilité financière dévore le bien-être humain"
3183;Je crains l'inconscience de certains qui n'appliquent pas les gestes barrière, le manque de civisme et de discipline nécessaires pourtant pendant cette pandémie
3185;Que les vieux soient stigmatisés et parqués
3186;de contracter le coronavirus
3187;une deuxième vague
3188;inquiers pour avenir
3189;"Que mes proches et moi-même soient contaminés.
 Les conséquences sociales et économiques du confinement
 Les hôpitaux publics ont fait face magnifiquement. Est-ce qu'il y aura une suite favorable ?
 L'attitude des politiques et des médias envers les 'vieux' a été anxiogène."
3192;"Ne pas pouvoir me déplacer de mon domicile à ma résidence secondaire dans l'immédiat.
 La crise économique qui s'annonce très grave dans les semaines,  les mois et les années qui viennent pour nos enfants et petits enfants."
3193;La contamination bien sûr et la peur de ne pas être soignée convenablement en raison de l'âge
3194;Un relâchement trop important en raison des mesures assez difficiles du confinement qui nous ramènerait aux premiers jours ...et peut-être de longs mois à patienter à un retour à la liberté totale d'aller et venir.
3195;Isolement
3196;"La mort solitaire
 Les thérapies très intrusives"
3197;être contaminée
3198;La mauvaise gestion de cette crise marquée par l'absence totale d'anticipation à tous niveaux a fait et continuera à faire de nombreux morts même parmi les 'relativement ' jeunes.
3199;"méconnaissance de ce virus de son impact sur la sante physique et mentale, de sa durée,(médecins chercheurs ,trop d'informations contradictoires par les médias et réseaux sociaux ,e créant un climat d'anxiété et de peur pour beaucoup,
 Sentiment d'éloignement de ses proches les relations physiques avec la famille et les amis ne peuvent être remplace par les videos(Skype..)
 Difficulté de se projeter dans un avenir"
3200;un risque équivalent à celui de la prévision d'un accident de voiture
3201;Manque de civisme de la population
3202;"Le fait de n etre défini  depuis 2 mois en tant qu etre humain sur le seul critère de mon âge,alors que j occupe un rôle  actif dans la société (resp d une asso théâtre...prof de FLE pour migrants) Inquiétude D être écartée de la vie sociétale en tant que personne fragile du seul fait de mon état civil!
 De voir monter un climat anti vieux...alors même que je vois des ministres et élus de mon âge....siéger au gouvernement..au Parlement .ou même etre en prmiere ligne dans cette crise(cf age de RAOULT)"
3205;iperthension
3206;ne pas être prioritaire dans les soins
3209;Après l'arrêt de la contamination par le virus, on reprenne chacun notre vie en individualiste et que l'autre soit l'ennemi  à fuire  pour rester en pleine santé
3211;inquietudes: ne plus se rencontrer, ne plus voir nos enfants et petits enfants qui vivent lionne plus voyager
3213;AUCUNE
3214;Les conséquences économiques, sociales et politiques
3215;Risque pour la santé et remise en marche de l'économie du pays
3216;peur de l'attraper
3217;Difficultés économiques liée à une relance difficile créant une situation comparable à ceux de la crise de 1929 avec, en particulier, un taux de chômage très élevé.
3218;Être atteinte, être porteuse,mourir seule.Ne plus pouvoir me déplacer,voir les miens,mes amis, ne plus aller aussi facilement aux diverses activités qui étaient les miennes qui permettaient d'avoir des projets réalistes. L'avenir ne semble pas simple et les événements actuels mettent en lumière ce qui nous inquiétaient .Je suis confrontée plus que jamais à mon impuissance.je ne suis pas loin de penser que le monde de l'après pourrait être à la #.Houelebecq »
3219;de ne voir personne et que les gens soit pas résonable
3220;FAIRE MES COURSES SI TROP DE MONDE EN MAGASIN
3221;Ne pas savoir quand pouvoir reprendre mes activités habituelles car plus aucune n'est possible depuis le 17 mars : deux bénévolats, concerts, théâtre, cinéma, voyages, réunions familiales et amicales
3222;évolution négative de la situation économique des personnes à la retraite donc plus apte à parfaire leur revenu
3223;"- celle d'être contaminé par le virus et de devoir subir une hospitalisation,
 - celle de redouter le contact avec les autres,
 -celle d'être privé du contact avec mes"
3224;de devenir positif
3225;"le francais est indiscipliné
 au déconfinement des gens ne vont pas faire  attention"
3226;Pour moi, aucune
3227;être contaminée lors des livraisons
3228;Contamination,genes et verbalisations !
3229;d'être atteint par la forme grave de cette maladie
3230;Jai le diabète  j'ai eu  2  STEND  dans mes coroners  J'ai du mal à marcher  ma femme qui peut sortir  achète  tout ce qui est necessaire pour manger  j'ai peur du  virus d'être contaminé  j'ai un Kiné  qui vient me voir 2  fois par semaine  mais il a beaucoup de travail  Le maire et la mairie  où j'habite  pour eux ce qui est important c'est de rouvrir les plages  ????  que puis-je faire  ????
3231;faire une erreur minime de protection (mains, étanchéité du masque ?
3234;une fin de vie difficile et douloureuse
3235;Pouvoir reprendre nos brocantes ambulantes professionnelles et travailler sur internet pour vendre en ligne.
3236;que les autorités sanitaires et politiques soient incapables de gérer la crise
3237;Dangereuse pour les personnes sensibles et âgées. Lourd tribut pour l'économie qui risque d'entrainer une grande précarité
3238;"Les messages que nous recevons, aussi bien des ' Politiques' que des 'Scientifiques' sont trop souvent
 contradictoires,
  L'attitude des autorités Chinoises vis à vis des ' lanceurs d'alerte ' Chinois est affligeante .
  On se sent 'manipulé' ."
3239;hospitalisation et surtout les séquelles
3241;"Mes inquiétudes sont:
 - d'avoir eu un gouvernement qui n'est pas à la hauteur de la pandémie.
 - Absence de masques, alors que l'on a critiqué Mme Bachelot qui son excès .
 - De dire blanc un jour et noir le lendemain, puis vert le jour d'après.
 - de penser que la pandémie allait s'arrêter ( comme Tchernobyl) à la frontière.
 - de n'avoir pas écouter le personnel soignant lors des grèves de 2019.
 - de n'avoir pas lors de la connaissance de la pandémie, arrêter tout ( entreprises, écoles et autres...) et de n'avoir pas ordonner aux entreprises de fabriquer des masques , alcool et blouses, puisque nous étions en GUERRE. Car pendant les guerres que nous avons connus, toutes les entreprises travaillaient pour aider nos soldats. Il a fallut attendre Fin mars pour cela. c'est honteux.
 -De voir que si, il y avait une GUERRE avec le Liechtenstein, on perdrait cette guerre, en une journée.
 -De voir que la France est devenue ce qu'elle est, tout ça pour l'argent.
 -et pour finir( car je n'arrêterais pas ) de penser comment la France va pouvoir sortir de cette pandémie, sans y laisser quelques plumes, et qui va rester sur le carreaux ( j'ai des doutes.....)"
3242;"peur de l'indicipline surtout des jeunes les noirs et arabes
 manque d'autorité de la police"
3243;Le non respect des gestes barrières des autres
3244;Le non respect des gestes barrières des autres
3245;propagation du virus et reconfinement
3246;Que trop de personnes ne respectent pas les règles dictées par le gouvernement
3247;ne pas être soigné comme il fautt
3249;Que les personnes ne respectent pas les règles édictées par le gouvernement
3250;beaucoup de morts je fais tres attention
3251;"L'avenir de notre société . Qu'est ce que ça va donner ? En particuliers les effets collatéraux pour nos enfants
 Pour ma mère qui est en maison de retraite"
3252;Principalement le monde que nous laisserons aux jeunes générations , le virus n'en est qu'un des aspects.
3253;Surtout de transmettre le virus
3254;D' être contaminée
3255;d'attraper le virus et d'aller en réanimation
3256;Dans l'immédiat les conséquences liés à cet événement. Mais à plus longue échéance je n'ai pas confiance dans la prise de conscience de nos dirigeants pour l'avenir. D'autres pandémies suivront et nous serons toujours pris au dépourvu.
3257;Je crains bien sûr la maladie et ses séquelles,la séparation d'avec la famille et l impossibilité de se déplacer (ils habitent à plus de 100 km et en zone rouge).Je crains aussi l'après Covid ,ses conséquences économiques et sociales,les inévitables procès et réglements de compte politiciens,les sommations écolo ,économiques etc.
3258;intervenions parfois inhumaines des forces de police et de gendarmerie
3259;pas personnelles mais pour les enfants et petits enfants
3260;Pas pour moi . Peur de la contamination de mes proches
3262;Après avoir vécu le confinement chez un de mes enfants, j'appréhende un peu la solitude et les difficultés liées aux courses extérieures pour l'alimentation
3264;j'ai peur d'être contaminée et d'avoir une forme grave du covid19. Non seulement, j'appartiens à la tranche d'âge considérée comme fragile mais en plus, j'ai des problèmes cardiaques et pulmonaires. Je suis confinée avec mon mari qui est en retraite lui aussi et avec mon fils qui va reprendre le travail bientôt. C'est une source d'inquiétude supplémentaire, en effet, mon fils vit avec nous et, bien sûr, j'ai peur qu'il soit contaminé sur son lieu de travail et qu'il nous contamine ensuite.
3265;Que mes enfants soient atteints gravement par cette épidémie
3266;Surtout pour la santé de mes enfants et petits-enfants
3267;inquiets pour nos enfants, petits-enfants, inquiets pour les autres, pour l'avenir, pour les jeunes, petit-fils lancé dans le cinéma, petite fille ne peut pas passer son bac, très inquiets pour la crise, ce matin je me disais c'est un cauchemar et c'est tragique
3268;le retour d' une deuxième vague de contamination
3270;accès aux soins
3271;la discrimination faite aux personnes de 70 ans et plus sans tenir compte de celles  restées autonomes
3272;Aucune, ça passera en se protégeant.
3273;Me priver de ma liberté alors que je suis responsable et sais être prudent envers les autres et envers moi. Pour le Covid je ne suis pas plus inquiet que d'attraper la grippe pour laquelle je fais aussi très attention et qui fait plus de morts.
3274;Plus inquiet pour mes enfants et petits-enfants que pour moi et mon épouse. Confinés depuis fin février, avant que le gouvernement se décide, nous avons la chance d'être à la campagne et avoir un demi hectare de jardin. Moins d'une sortie par semaine pour le ravitaillement.
3275;Le risque fait partie de la vie. Je me tiens informée tout en sélectionnant les informations pour ajuster mon comportement afin de prendre le moins de risque possible.
3276;que cela dure très longtemps , le manque d'informations claires , l 'isolement social , ne plus voir ses proches , les obsèques dignes du moyen age , le cout de la vie , le manque de solidarité ect
3277;être victime de ce virus malgré les précautions prises !!
3278;quel avenir pour les PEnfants
3279;"Effondrement de l'économie
 Décrochage de le France par rapport à l'Europe de l'Est et du Nord."
3280;Le non respect des consignes par certaines personnes
3283;#NOM?
3284;que ce virus représente un danger permanent et perturbe toutes les relations
3286;attraper et décéder du virus a cause de personnes qui ne font pas attention et me contamine
3287;d'en être victime et ne pas pouvoir en guérir!
3288;peur de l attraper et de la transmettre
3289;Aucune
3290;Le manque de masque, de test, de confiance en la parole du politique.
3291;Manque de médicaments. Avoir des séquelles.Santé affaiblie.
3292;Durée de l'épidémie (tjrs des nouveaux malades et en réanimation), accroissement des inégalités sociales, restrictions de fait des libertés, non respect des promesses du chef de l'état et oubli par les concitoyens d'un travail introspectif du au confinement.
3293;mon mari est mort du Coronavirus
3294;que les non-dits,  mensonges et approximations des uns et des autres (cités §1 rubrique 'Autre')  empèchent les 'vrais' et les 'bons' qui ont la foi, et l'intime envie désintéressée de tout profit , dépourvus de toute vénalité , débordant du désir de vaincre et sauver leurs concitoyens , soient étouffés , dénigrés et mis au ban des soi-disants  'manitous' et /ou  'mandarins' de salon et de de la médiocre  bien pensance .
3295;confiné depuis 15 ans, hôpital militaire opération
3296;Le monde de demain sera un monde impitoyable pour nos petits enfants
3297;attraper le virus
3298;"Tomber malade
 Fils, bénéficiaire de l'AAH, fragile. Craint pour lui si elle meurt (cancer). Père en Suisse mais totalement absent.
 Déménagement de province à Paris est stoppé d'où des difficultés.
 Crainte +++ du virus"
3299;"Le gouvernement même pas les personnes âgées de plus de 70 ans, il y a qu'à voir le taux de mortalité seulement en France pendant la première vague 
 Mon inquiétude c'est que notre gouvernement, vas supprimer certain de nos droits pour que nous restions confinés chez nous."
3300;La vie &ldquo,d'après&rdquo,: une société totalitaire sous prétexte de protection et de sauvetage de l'économie
3301;LES AUTRES
3302;inquiétudes pour la famille mais aussi l'économie
3304;Infection dans les commerces supermarchés transports.
3305;"la pagaille, une cascade de discussions et débats malsains, un foulée de propositions partisanes  diversifiées et incohérentes par des partis politiques en quête d'un retour au pouvoir qu'ils ont si mal exercés, avec des idéologies, souvent marquées par un extrémisme malfaisant de toutes ses formes sous un nouveau masques. On a vu s'écrouler des empires de tout temps et particulier depuis la Révolution française (et après ou  pendant les les deux dernières guerres mondiales. 
 Ces régimes et leurs dictateurs ont été balayés par leurs propres peuples.
 Aujourd'hui c'est la haine qui dirige les débats alors que l'unité nationale et la République est traversée par de multiples dangers. 
 Il faut aider ceux qui veulent trouver des solutions et leur faire confiance et laisser ceux qui ne manient que l'invective et les insultes comme cette opposition qui ne sait que s'opposer avec des ''yaquà'' et des ''fautcon''."
3306;"De l'attraper, d'être hospitalisé.
 De perdre un parent proche.
 Etc."
3308;les dégâts provoqués la respiration artificielle
3310;Compte tenu de l'âge, des complications éventuelles (à partir du 6e jour, orage inflammatoire) et d'une réanimation. En même temps, être seule à domicile et ne pas bénéficier d'un suivi hospitalier ou médical est aussi une angoisse.
3311;Beaucoup ne respectent pas
3312;peur que ça vienne dans la famille
3313;Pour notre capacité à ne pas recommencer comme avant
3314;"Délais pour trouver des traitements ?
 Délais pour un vaccin l'élimination pratique du COVID ?
 Capacité du gouvernement à continuer malgré média et opposants à gérer au mieux la crise ?"
3315;La fatigue des soignants et la circulation internationale des gens venus d'ailleurs, qui entrent en France sans contrôle, contrairement à ce qui est dit.
3316;Épidémie mortelle.
3317;la reprise possible del'épidémie
3318;Que l'on sacrifie le futur de nos enfants pour épargner ceux dont la vie est faite
3319;"Manque de moyens devant la pandémie
 Précautions insuffisantes de la part des individus"
3321;"Apathie, mélancolie. 
 Un peu de déprime conséquence  de l'absence de vie sociale, sportive et de projets, d'un sentiment d'exclusion par nos politiques et nos médias qui nous infantilisent et nous font ressentir injustement que nous sommes un boulet
 Crainte de n'être pas à égalité dans les soins en cas de pénurie sanitaire"
3322;Le 'remède ' (le confinement) est pire que le mal (relire La Fontaine  l'ours et l'amateur de jardins)
3323;Tomber malade en étant contaminé par des causes inconnues ( produits achetés ..........)
3325;Là où j'habite, Charenton, il est visible qu'un bon nombre de personnes ne respectent pas un minimum des règles de précaution : distances, masques, ... Monop - le magasin le + proche de chez moi - vient seulement de mettre en place un simulacre de précautions.
3326;Elles ne sont pas liées à l'épidémie mais au confinement.
3328;"Ma seule inquiétude concerne le fait de ne pouvoir faire des projets  d'avenir. 
 Pour le reste, je gère."
3329;La multiplicité des contacts physiques possible avec les objets. Le peu d'information fiable sur la connaissance du virus. Le manque de matériel : masques, tests.
3330;"Mélancolie, apathie, absence de projets liées au confinement. Déprime si ça devait se poursuivre
 
 Crainte d'une absence d'égalité devant les soins en cas de pénurie sanitaire"
3331;"inquiétude ancienne sur la fermeture des lits dans les hôpitaux . L'incurie de nos gouvernants 
 inquiétude générale et diffuse"
3332;ne veut pas contaminer  et inquiète pour sa famille
3333;"Nous habitons en campagne une maison isolée.Le danger est la ville (Sarrebourg 57) pour les achats,les français ne savent pas respecter les règles et avec le déconfinement,il va y avoir peut-être beaucoup de défoulement,voire trop.Si toute la population porte un masque ce sera bien.
 Mais actuellement beaucoup de personnes ne portent pas de masques dans les magasins.C'est
 mon épouse qui a fabriqué nos masques."
3334;lors des déplacements pour faire les courses,d'être éventuellement contaminé par quelqu'un qui s'approcherait trop près
3336;ENCORE TROP DE MORTS
3338;D'avoir des parents proches âgés qui soit atteint par le virus
3339;Notre âge,et morbidités liées à celui ci,nous rendent particulièrement vulnérables
3340;La violence des symptômes respiratoires et celle de la réanimation.
3343;dangerosité pour les + vieux
3344;Contaminer des plus vieux et plus fragiles que moi ðŸ¤— Je n'ai 'que' 74 ans dans quelques jours...
3345;Aucune inquiétude particulière.  Je respecte les mesures nécessaires. Ayant été atteint de la grippe asiatique en 1957 je trouve que nous en faisant beaucoup trop aujourd'hui.....
3346;Un ennemi invisible, mais très présent, qui concerne un bien précieux, la santé, mais qui nous enferme dans une série d'interdits, dont le principal est celui des contacts humains. L'autre et soi-même comme potentiellement dangereux - même, et peut-être surtout mes petits-fils ! Je ne parviens pas, pour le moment, à trouver une attitude acceptable.
3347;pour les conséquences sociales et psychiques a long terme sur une partie de mes concitoyens
3348;que je sois malade et que je sois une cause de soucis pour mes enfants
3349;Inquiétude à l'idée de me retrouver à l'hopital.
3350;être soigné par quelqu'un qui sait ce qu'il faut faire.
3351;maladie,déces
3352;risques pour les personnes exposées, j'estime que pour moi personnellement ils sont faibles
3353;"Mon épouse est malade d'Alzheimer et je ne peux être malade, c'est moi qui m'occupe de tout
 je dois être présent"
3354;Aucune
3355;Mon mari a un traitement pour le c&oelig,ur ,la thyroïde et la tension .N'ayant pas de problèmes de santé ,c'est moi qui fait les courses,mais j'ai peur de ce qu'il faudrait faire si l'un de nous deux était contaminé.Nous sommes tous les deux dans notre 86 ème année et vivons dans une maison avec jardin
3356;Ma vulnérabilité potentielle à cette maladie due à mon âge (75 ans) et surtout à mon diabète que je traîne depuis 15 ans et qui me pourrit la vie.
3357;La durée de la pandémie
3358;prendre du poids
3359;Mes inquiétudes son relatives à l'aptitude de chacun à prendre ses responsabilités, et aux discours inutiles de bavards impénitents qui troublent certaines personnes et génèrent des attitudes incohérentes.
3360;"l'éternité éventuelle d'un semi confinement qui me priverait des contacts directs avec ma famille et mes amis : je suis fatiguée du téléphone et des mails. j'habite dans un village de bord de mer et je n'ai pas pu la voir depuis 2 mois  : la règle du km était-elle réellement justifiée ???
 Les règles de distanciation sociale et les précautions = ok, mais laissez nous décider de façon sensée ce qui est 'raisonnable' pour nous .
 Enfin, je voudrais reprendre rapidement la kiné et l'aquagym sans les quelles je vais continuer à multiplier les chutes et perdre un peu plus vite la station debout"
3361;"- l'absence de communication sur la bonne utilisation des différents types de masques
 - l'importance des gestes barrières
 - un certain risque d'euphorie et de relâchement du fait du confinement"
3362;Tomber malade, maladie du ou d'une proche, inflation galopante  donc manque de ressources financières a l avenir.
3363;Pour moi ce virus n'est pas naturel: nous sommes allés sur la Lune en1969, nous irons bientôt sur Mars, nous avons depuis fin  2011 la Station Spatiale Internationale en orbite terrestre, en février 2018 lancement et mise en orbite  de Tesla, magnifique voiture, par Elon Musk et SpaceX,  les chinois ne sont pas en reste de technologie, pourquoi ne pas explorer le sanitaire?, Bill Gates prédisait bien  des pandémies  dès 2015 etc. 'Ce virus est fabriqué et artificiel' disent certains que je crois , pourquoi s'est- il échappé de Wuhan, on ne le saura jamais, certainement trop tôt ???mystère. Donc trouvons vite de quoi l'éradiquer avec  des chercheurs qui trouvent.
3364;Le % de français qui n'ont pas respecté les règles de confinement(beaucoup ont été verbalisés) vont donner libre cours à leur manque de précautions et vont donc contribuer à une contamination probablement accélérée qui risque de concerner les personnes vulnérables dont nous faisons partie.
3365;peur d'être contaminé
3367;La propagation du virus .
3368;la reprise avec des gens qui voudront faire n'importe quoi, au nom de leur liberté sans tenir compte des consignes données pour l'ensemble de la communauté française et autre.
3369;La peur de l'autre (malheureusement...).
3370;le non respect, pour certains ,des normes de confinement.
3371;De vivre encore de longs mois avec le risque d'être contaminé tant qu'aucun vaccin n'aura été trouvé.
3372;Déconfinement = liberté retrouvée (!) = relâchement de comportement = porte ouverte à une 2ème vague!!
3374;"Pas assez  de prise de conscience d'une fraction de la population
 Combien de temps pour les soins de ce virus. vaccination?"
3377;"Les médias non seulement en font trop mais ne sachant rein disent tout et son contraire sur les faits qu'ils prétendent connaître, en fait selon leur opinion, ils trouvent toujours moyen de critiquer telle ou telle action.
 Ainsi nous en sommes arrivés à entendre des commentaires basés sur quelques 'réseaux sociaux' qui représentent  environ 0,0001% de la population , ainsi de nos jours un français ou une française est interrogé et cela se traduit par '- les français pensent cela !'. Je ne caricature même pas."
3378;Les conséquences économiques pour les enfants et petits enfants
3379;LA CONTAGION ACCIDENTELLE
3380;"- l'isolement des personnes âgées dans les EHPAD et les décès sans être entourés.
 - les conséquences psychologiques sur les personnes fragiles.
 - les conséquences économiques."
3381;la dégradation des conditions de vie de plusieurs milliers de personnes
3383;Que rien ne change !
3385;"Crainte pour enfants et petits-enfants
 Crainte pour migrants, sans abri, détenus divers"
3386;Mes inquiétudes concernent essentiellement le personnel hospitalier quel qu'il soit, soignants, personnels de service, les soignants en ville.
3387;Que rien ne change
3388;les gestes de protection devraient suffire
3389;ne pas savoir d'ou il vient ,bien que le laboratoire de chine soit tres suspect
3390;"Risque important pour nos anciens
 Dysfonctionnement économiques
 Risque d'aggravation des retards scolaires
 Pertes de repères familiaux accompagnés de violence
 Etc......"
3391;risque d'etre contaminé
3393;Epuisement des personnels hospitaliers, soignants et autres, soignants en ville.
3394;être privée de libertés pèse
3395;l'attraper (le virus) et, compte tenu des pathologies, ...
3396;"Crainte pour les enfants et petits-enfants
 Mais bien plus pour les sans abri, les migrants, les détenus de toute sorte"
3397;REPRISE TROP RAPIDE DES CONTACTS SANS PRECAUTION
3398;D'être confinée encore.
3400;angoisse de sortir et attraper  le Coronavirus
3402;"A°- VIS A VIS DE NOUS-MÊME : Inquiétude de transmettre le virus à nos descendants = 4 enfants +11 petits enfants + 4 arrières
 B°- VIS A VIS DE NOS SEMBLABLES : INDISCIPLINE MANIFESTE DE CERTAINES PERSONNES dans le respect des règles ... Port du Masque - Séparation - Respect des recommandations diverses -
 C°- VIS A VIS DE LA SOCIÉTÉ 'AU TRAVAIL'  : Dramatique effondrement des forces vives.
 - Petits commerces et artisanats 
 - P.M.E & P.M.I
 - Grand Groupes industriels
 D°- VIS A VIS DE LA 'PLANÈTE' : Mise en évidence de l'extrême dépendance de notre Pays vis à vis de Grandes Puissances Extérieures"
3403;Contrôle de cette épidémie : Si le covid19 devient 'hors de contrôle' et que l'on doit choisir les patients 'dignes des soins'
3404;Pour moi, ce virus n'est pas naturel : nous sommes allés sur la Lune en1969, nous irons bientôt sur Mars, nous avons depuis fin  2011 la Station Spatiale Internationale en orbite terrestre,  en février 2018 lancement et mise en orbite  de Tesla, magnifique voiture, par Elon Musk et SpaceX,  les chinois ne sont pas en reste de technologie, pourquoi ne pas explorer le sanitaire?, Bill Gates prédisait bien  des pandémies  dès 2015 etc. 'ce virus est fabriqué et artificiel'' disent certains, pourquoi s'est- il échappé de Wuhan, on ne le saura jamais, certainement trop tôt ??? Mystère. Donc trouvons vite de quoi l'éradiquer avec  des chercheurs qui trouvent.
3405;le non respect des règles de protection fondamentales (confinement des plus âgés, gestes barrières)
3406;"Inconscience des gens 
 Une France qui va être à genoux .et on aurait pu l'éviter"
3407;je crains de l'attraper surtout parce que je vis seule
3409;"Crainte pour les enfants, petits-enfants...
 Crainte surtout pour les sans abri, les migrants, les prisonniers de toute sorte"
3410;Le manque de civisme de certaines personnes qui refusent de se plier aux gestes élémentaires de distanciation, sans parler des gestes barrière qui restent pour certains des gestes inutiles n'ayant pour simple but que de faire barrage aux libertés individuelles.
3411;Je n'ai pas peur des épidémies .
3413;Comment l'économie va pouvoir redémarrer après un tel arrêt ? C'est une catastrophe nationale. Qui va payer ? Combien d'années pour s'en remettre ?
3414;de contaminer une personne vulnérable de mon entourage
3415;Le danger c'est les autres .moi je respecte.
3416;Le déconfinement me fait peur , la date du 30 mai me dira si mon inquiétude était justifiée, je crains le manque de sérieux.
3417;Risque d'une reprise de la contagion avec le déconfinement progressif
3419;Les autres !
3420;Les autres
3421;Je crains que le dé-confinement soit trop hâtif et qu'il provoque une redémarrage de l'épidémie. J'ai peur que l'on ait privilégié l'économie dans choix difficile entre les finances et la santé.
3422;La contamination par des personnes inconscientes et qui refusent le confinement.
3423;la répétition dans l'avenir de ce type de pandémie
3424;"Classé vieux , c'est à dire pour l'administration entre 71 et 90 ans au delà  cela s'appelle de la longévité .
 obèse
 avec 4 ALD
 Sans test , ni médicaments sérieux covid,
 je pense que c'est normal d'être inquiet"
3425;d aller faire ces course en grande surface
3426;non respect des mesures de base prescrites par le gouvernement
3427;ne pas pouvoir,même après le 11 mai me déplacer à volonté entre Paris et ma maison de vacances située à 125 KM de Paris.
3428;Protéger mes enfants et petits enfants
3430;mes inquitude  n est pas spécialement pour moi  car  je suis agee  et etre realiste  bref mais pour les générations futur  mais ce qui  m echappe c est la medeclne  en 2020 avec tous cette nouvelle thenologie n arrive a trouve le bon remede et dansles anne 1900  il s on trouve a soigne  comme la grippe espagnol et iavait  moln argent  a en juge sa sera a  celui  qui donnera le plus pour faire avance les scientifique  mais  encore  peut etre trop  sur  terre
3432;Recession
3434;Le laisser aller, récent, de certaines personnes , non respect des mesures barrières.
3435;Récession
3436;rester confinée. la transmission est si sournoise que je vais mettre en doute toute personne que je côtoie et  douter de moi-même.
3437;la lassitude du personnel hospitalier
3438;les mesures de déconfinement vont-elles être respectées ? ne risque-t-on pas un retour brutal de la pandémie ? A partir de quand pourra-t-on dire que l'on est enfin débarrassé de ce fléau ?
3439;Le fait de ne pas être soigné comme le commun des mortels une fois passé 70 ans. En France, les vieux sont mal aimés par nos gouvernants donc mis de coté par la médecine..De plus la médecine n'est pas indépendante (dirigé par les laboratoires)
3440;"Interdictions de se déplacer
 Pourvu qu'un incident nucléaire ne vienne pas nous confiner indéfiniment"
3442;Juste de la prudence.
3443;Propagation du virus dans mon environnement proche et ma famille.
3444;"La durée du confinement encore nécessaire  ....pour les personnes âgées ( supérieures à  75 -80
  ans ) avec co -morbidité +++ = Rester confinées jusqu'à fin décembre 2020  . . .Et, le risque 
 probable d'une nouvelle période avec de très nombreuses hospitalisations , en  ' réanimation ' ."
3445;Attraper le virus. Rien d'autre.
3447;déconfinement trop rapide et système de santé débordé et pas assez équipé ni protégé !
3448;je n'en ai pas particulièrement mais je pense qu'il faut éviter les regroupements de personne
3449;"La méfiance dans la distanciation...
 Le regard suspicieux...."
3451;je m'inquiète pour l'avenir, au lieu de vouloir acheter ou produire toujours plus, li faudrait mieux produire moins mais de qualités. le problème est que les ressources de la terre ne sont pas inépuisables et que certains veulent gagner toujours plus d'argent au détriment des autres
3452;manque de discipline dans le respect des mesures barrières de la part de certaines populations
3453;Isolement mourir en ephad  et dans un tombeau
3458;Que il y aura des restrictions très sévères pour les plus de 70 ans
3459;Peur de l'attraper en sortant de chez moi car beaucoup de personnes ne respectent pas ou mal le confinement.
3460;"mes inquiétudes concernent en premier lieu ma famille et j'ai très peur de cette pandémie qui nous éloignent
 les uns des autres et qui m'isole de tout le monde."
3461;Développer une forme grave de la maladie induisant une réanimation et une longue récupération.
3462;Nous redoutons une deuxième vague  !!!
3464;"Mauvaise gestion de la crise, 
 Doute sur la capacité des décideurs de remettre en cause les priorités (poids de la finance auprès des décideurs), 
 ..."
3465;tomber sur des personnes qui respectent pas les gestes barriere
3466;"l'inconscience, l'indiscipline, la bêtise des français.
 Le bon sens et la raison n'existent plus"
3467;d'une  deuxième vague et beaucoup plus importante !
3468;Age , asthme , Spondylarthrite Ankylosante...... donc Système Immunitaire un 'peu' bousculé !!
3469;Etre contaminé
3471;"Essentiellement d'avoir du mal à organiser des rencontres avec mes enfants et petits enfants sans prendre de risques.
 Impossibilité de reprendre certaines activités de groupe"
3472;De revoir les gens faire n'importe quoi en pensant que le virus est parti. Ils confondent fin du confinement et début du déconfinement
3473;Manque de franchise des dirigeants politiques et du monde médical
3474;Etre contaminé par quelqu'un quand je serai dans la rue ou dans un commerce car le virus n'est pas visible et son porteur non plus.
